↑  Dept,Division,Course,Last Name,First Name,Term,Year,Item 11. I found the course intellectually stimulating.,Item 22. The course provided me with a deeper understanding of the subject matter.,Item 33. The instructor created a course atmosphere that was conducive to my learning.,"Item 44. Course projects, assignments, tests and/or exams improved my understanding of the course material.","Item 55. Course projects, assignments, tests and/or exams provided opportunity for me to demonstrate an understanding of the course material.","Item 66. Overall, the quality of my learning experience in this course was:",Instructor generated enthusiasm,Course Workload,I would recommend this course,Number of Students Invited,Number of Respondents
COMPG,ARTSC,Capital Mkt Theory RSM332H1 - LEC5101,Kadar,Adam,Fall,2012,3.6,3.5,3.9,3.7,3.6,3.4,N/A,2.9,3.9,36,14
COMPG,ARTSC,Intro Corp Finance RSM333H1 - LEC0101,Huggins,William,Fall,2012,4,4,4.5,3.7,3.6,3.5,N/A,3.5,3.6,N/A,40
COMPG,ARTSC,Intro Corp Finance RSM333H1 - LEC5101,Huggins,William,Fall,2012,4,4.2,4.1,3.8,3.7,3.5,N/A,3.6,3.7,N/A,38
COMPG,ARTSC,Consumer Behaviour RSM353H1 - LEC0101,Hawkins,Scott,Fall,2012,3.9,3.9,4.3,3.8,3.8,3.8,N/A,2.9,3.9,51,29
COMPG,ARTSC,Human Resource Mgmt RSM361H1 - LEC0101,Hirsh,Jacob,Fall,2012,4.3,4.3,4.8,4.2,4.4,4.4,N/A,3,4.6,53,39
COMPG,ARTSC,Strategic Mgmt RSM392H1 - LEC0101,Liu,Christopher,Fall,2012,4.5,4.4,4.6,4.1,4.1,4.3,N/A,3,4.6,50,30
COMPG,ARTSC,Strategic Mgmt RSM392H1 - LEC0201,Liu,Christopher,Fall,2012,4.3,4.4,4.4,3.7,4,4,N/A,3.1,4,43,20
COMPG,ARTSC,Strategic Mgmt RSM392H1 - LEC0301,Liu,Christopher,Fall,2012,4.5,4.4,4.3,3.9,3.8,4,N/A,3,4.3,49,25
COMPG,ARTSC,Spec Tops Management RSM414H1 - LEC5101,Barker,Ann,Fall,2012,3.9,3.9,4.3,4.1,4,4,N/A,3,4.3,19,7
COMPG,ARTSC,Spec Tops Management RSM419H1 - LEC0101,Armstrong,Ann,Fall,2012,3.9,4.2,4.2,4.1,4.1,3.9,N/A,3,4.2,26,14
COMPG,ARTSC,Management Control RSM422H1 - LEC0101,Zuliani,Elisa,Fall,2012,3.2,3.3,3.9,3.5,3.6,3.2,N/A,3.1,3.3,57,33
COMPG,ARTSC,Management Control RSM422H1 - LEC0201,Amernic,Joel,Fall,2012,3.6,3.6,4.4,3.8,3.9,3.8,N/A,3.4,3.5,56,25
COMPG,ARTSC,Auditing II RSM423H1 - LEC0101,Smieliauskas,Waldemar,Fall,2012,2.6,2.6,2.5,2.9,3,2.2,N/A,3.8,2.3,57,33
COMPG,ARTSC,Auditing II RSM423H1 - LEC0201,Smieliauskas,Waldemar,Fall,2012,3.5,3.7,3.3,3.6,3.5,3.2,N/A,3.8,3.3,46,22
COMPG,ARTSC,Auditing & Info Syst RSM427H1 - LEC0101,Stojanovic,Dragan,Fall,2012,3.7,3.8,4.3,3.7,3.8,3.7,N/A,3.2,3.7,49,30
COMPG,ARTSC,Auditing & Info Syst RSM427H1 - LEC0201,Stojanovic,Dragan,Fall,2012,4,3.9,4.5,4,3.8,3.8,N/A,3.2,3.9,54,30
COMPG,ARTSC,Fixed Income Secur RSM430H1 - LEC0201,Tolias,Fotini,Fall,2012,4,4.3,4.3,4,4,4,N/A,3,4.3,N/A,30
COMPG,ARTSC,Fixed Income Secur RSM430H1 - LEC0301,Tolias,Fotini,Fall,2012,4.2,4.2,4.2,4.1,4,4,N/A,3.3,4,N/A,40
COMPG,ARTSC,Fixed Income Secur RSM430H1 - LEC0401,Tolias,Fotini,Fall,2012,4.2,4.3,4.3,4.3,4.2,4.2,N/A,3.2,4.3,N/A,47
COMPG,ARTSC,Futures & Options RSM435H1 - LEC0101,Buti,Sabrina,Fall,2012,4.3,4.1,4,4.1,3.9,3.8,N/A,4,3.4,46,27
COMPG,ARTSC,Futures & Options RSM435H1 - LEC0201,Fournier,Mathieu,Fall,2012,3.9,4.1,3.9,4,3.8,3.6,N/A,3.9,3.5,42,15
COMPG,ARTSC,Futures & Options RSM435H1 - LEC0301,Buti,Sabrina,Fall,2012,3.9,4.1,3.8,4.2,4.1,3.6,N/A,3.7,3.5,43,24
COMPG,ARTSC,Futures & Options RSM435H1 - LEC5101,Buti,Sabrina,Fall,2012,4.5,4.6,4.6,4.3,4.3,4.3,N/A,3.6,4.1,45,29
COMPG,ARTSC,International Finance RSM437H1 - LEC0101,Rotenberg,Wendy,Fall,2012,3.6,3.8,3.9,3.8,3.9,3.4,N/A,3.1,3.7,42,20
COMPG,ARTSC,International Finance RSM437H1 - LEC0201,Rotenberg,Wendy,Fall,2012,3.5,3.6,4,3.7,3.8,3.5,N/A,3,3.8,59,31
COMPG,ARTSC,International Finance RSM437H1 - LEC0301,Rotenberg,Wendy,Fall,2012,3.7,3.6,3.9,3.7,4,3.6,N/A,3.1,3.5,49,22
COMPG,ARTSC,Judgment & Decisions RSM450H1 - LEC0101,Mazar,Nina,Fall,2012,4,4.4,4.3,4.1,4.2,4,N/A,2.8,4.2,34,26
COMPG,ARTSC,Judgment & Decisions RSM450H1 - LEC0201,Mazar,Nina,Fall,2012,4.1,4.1,4.3,3.9,4,4,N/A,2.8,4.3,46,28
COMPG,ARTSC,Pricing RSM455H1 - LEC0101,Christen,Markus,Fall,2012,4.7,4.8,5,4.7,4.6,4.8,N/A,3,4.8,31,20
COMPG,ARTSC,Pricing RSM455H1 - LEC0201,Christen,Markus,Fall,2012,4.3,4.1,4.7,4.2,4.3,4.4,N/A,2.5,4.4,43,19
COMPG,ARTSC,Managing People Glbl RSM462H1 - LEC0101,Wang,Hua,Fall,2012,2.7,2.7,2.9,2.9,3,2.7,N/A,2.8,2.7,52,23
COMPG,ARTSC,Management Science RSM470H1 - LEC0101,Berman,Oded,Fall,2012,4.2,4.3,4.3,4.4,4.4,3.9,N/A,3.2,4,52,27
COMPG,ARTSC,Bus in a Global Econ RSM480H1 - LEC0101,Brean,Donald,Fall,2012,3.8,3.8,3.9,3.7,3.9,3.6,N/A,2.9,3.4,40,29
COMPG,ARTSC,Bus in a Global Econ RSM480H1 - LEC0201,Georgopoulos,George,Fall,2012,4,4.2,4.2,4.1,4.1,4.1,N/A,3,4.1,54,25
COMPG,ARTSC,Organization Strategies RSM481H1 - LEC0101,Horstmann,Ignatius,Fall,2012,3.5,3.7,3.7,3.9,3.9,3.7,N/A,2.8,3.8,43,28
COMPG,ARTSC,Game Theory for Strat RSM482H1 - LEC0101,Corts,Kenneth,Fall,2012,4.4,4.6,4.4,4.3,4.1,4.2,N/A,2.8,4.1,54,35
COMPG,ARTSC,International Business RSM490H1 - LEC0101,Klakurka,Jan,Fall,2012,3.1,3,3.4,3.3,3.3,2.9,N/A,3.2,2.9,47,26
COMPG,ARTSC,International Business RSM490H1 - LEC0201,Klakurka,Jan,Fall,2012,2.8,2.7,3,2.8,2.7,2.5,N/A,3.3,2.5,46,30
COMPG,ARTSC,International Business RSM490H1 - LEC0301,Klakurka,Jan,Fall,2012,3.3,3.5,3.8,3.6,3.1,3.5,N/A,3.2,3.7,39,17
COMPG,ARTSC,Entrepreneurship RSM493H1 - LEC0101,Grennan,Matthew,Fall,2012,4.5,4.5,4.4,4.5,4.5,4.3,N/A,3.1,4.7,41,21
COMPG,ARTSC,Intro Financial Acctg MGT201H1-S-LEC5101,Tassone,Ralph,Winter,2015,3.4,3.8,4,3.8,3.8,3.7,3.9,2.9,3.7,114,40
COMPG,ARTSC,Intro to Financial Acct RSM219H1-S-LEC0101,Orzech,Cara,Winter,2015,3.7,4.4,4.5,3.6,4,3.7,3.7,3.3,3.8,25,11
COMPG,ARTSC,Int Financial Acctng I RSM220H1-S-LEC0401,Douglas,Scott,Winter,2015,4.1,4,4.2,3.8,3.9,3.6,4.3,3.5,4,50,24
COMPG,ARTSC,Int Financial Acctng I RSM220H1-S-LEC0501,Douglas,Scott,Winter,2015,4.2,4.4,4.6,4.2,4.1,4.1,4.7,3.4,4.2,50,18
COMPG,ARTSC,Int Financial Acctng I RSM220H1-S-LEC0101,Kwan,Amy,Winter,2015,3.3,3.8,2.9,3.6,3.4,3.1,2.9,3.7,3.6,35,9
COMPG,ARTSC,Int Financial Acctng I RSM220H1-S-LEC0201,Kwan,Amy,Winter,2015,3.3,3.5,3,3.4,3.5,3,2.7,3.1,2.9,53,14
COMPG,ARTSC,Int Financial Acctng I RSM220H1-S-LEC0301,Kwan,Amy,Winter,2015,3.1,3.4,2.6,3.8,3.7,2.6,2.6,3.7,3.1,54,13
COMPG,ARTSC,Int Financial Acctng II RSM221H1-S-LEC0101,Tassone,Ralph,Winter,2015,3.7,4.1,4.1,4.4,4.4,4.1,4.3,3.6,4.1,32,14
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0101,De Franco,Gus,Winter,2015,3.5,3.5,4.1,3.4,3.3,3.4,3.6,3.7,3.3,46,12
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0201,De Franco,Gus,Winter,2015,4,4.3,4.6,3.8,4,4,4.7,3.3,4.3,49,28
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0301,De Franco,Gus,Winter,2015,3.4,3.6,4.2,3.3,3.4,3.2,4,3.4,3.2,46,25
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0401,De Franco,Gus,Winter,2015,3.3,3.7,4.5,3.3,3.6,3.6,4.5,3.4,3.2,43,21
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0901,Kwan,Amy,Winter,2015,2.6,2.9,2.3,2.8,2.4,2,2.4,3.6,2,45,11
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC1001,Losell,Donna,Winter,2015,2.3,2.7,3.2,2.5,2.3,2.2,3.3,3.7,2.3,17,7
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0501,Lu,Hai,Winter,2015,3.4,3.4,3.7,4.1,3.9,3.4,3.6,3.8,3.5,39,10
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0601,Lu,Hai,Winter,2015,4,4.1,4.5,4.3,4.3,4,4.4,3.4,3.9,44,8
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0701,Palancz,Eszter,Winter,2015,3.3,3.4,3.8,2.7,2.8,2.9,3.4,3.2,2.9,40,15
COMPG,ARTSC,Management Acctg I RSM222H1-S-LEC0801,Palancz,Eszter,Winter,2015,3.6,4,4.3,3.8,3.7,3.6,4.4,3.7,3.5,51,21
COMPG,ARTSC,Legal Env of Bus I RSM225H1-S-LEC0101,Rybak,Jeff,Winter,2015,4.2,4.6,4.6,4.4,4.4,4.3,4.6,2.6,4.5,52,14
COMPG,ARTSC,Legal Env of Bus I RSM225H1-S-LEC5101,Shear,Daniel,Winter,2015,4.2,4.4,4.6,4.1,4.1,4,4.3,2.6,4,42,16
COMPG,ARTSC,Financial Markets RSM230H1-S-LEC0201,Stapleton,Maureen,Winter,2015,4,4.4,4.3,4,4.1,4,4.4,3.1,4.3,42,22
COMPG,ARTSC,Financial Markets RSM230H1-S-LEC0101,Tolias,Fotini,Winter,2015,4.1,4.1,4.1,3.9,3.9,3.9,4.1,3,4.3,52,29
COMPG,ARTSC,Financial Markets RSM230H1-S-LEC5101,Tolias,Fotini,Winter,2015,3.8,4.3,4.8,3.5,4,4,4.2,3.3,4.7,12,6
COMPG,ARTSC,Principles Marketing RSM250H1-S-LEC0101,Lee,Wing,Winter,2015,4.2,4.4,4.3,4.2,4.2,3.9,4,2.4,4.4,27,10
COMPG,ARTSC,Principles Marketing RSM250H1-S-LEC0201,Lee,Wing,Winter,2015,4.5,4.3,4.7,4,4,4.2,4.4,2.9,4,41,8
COMPG,ARTSC,Principles Marketing RSM250H1-S-LEC0101,Soman,Dilip,Winter,2015,4.2,4.4,4.3,4.2,4.2,3.9,4.4,2.4,4.4,27,10
COMPG,ARTSC,Principles Marketing RSM250H1-S-LEC0201,Soman,Dilip,Winter,2015,4.5,4.3,4.3,4,4,4.2,4.1,2.9,4,41,8
COMPG,ARTSC,Marketing Mgmt RSM251H1-S-LEC0101,Volpe,Luciano,Winter,2015,4.2,3.9,4.2,3.9,4,3.9,4.1,3.1,3.7,40,29
COMPG,ARTSC,Marketing Mgmt RSM251H1-S-LEC0201,Volpe,Luciano,Winter,2015,3.9,3.5,3.6,3.8,3.7,3.6,3.9,2.8,3.8,39,22
COMPG,ARTSC,Organizational Behav RSM260H1-S-LEC0101,Feinberg,Matthew,Winter,2015,4.4,4.5,4.6,4.1,4.3,4.4,4.6,2.7,4.8,51,35
COMPG,ARTSC,Organizational Behav RSM260H1-S-LEC0201,Feinberg,Matthew,Winter,2015,4.3,4.5,4.8,4.4,4.2,4.5,4.8,2.9,4.7,53,28
COMPG,ARTSC,Organizational Behav RSM260H1-S-LEC0301,Feinberg,Matthew,Winter,2015,4.3,4.3,4.9,4.4,4.5,4.5,4.8,2.7,4.6,51,21
COMPG,ARTSC,Organizational Behav RSM260H1-S-LEC5101,Heskiau,Ravit,Winter,2015,3.9,4.1,4.2,3.9,4.1,4.1,4.1,2.7,3.9,25,17
COMPG,ARTSC,Operations Mgmt RSM270H1-S-LEC0101,Romero Yanez,Gonzalo,Winter,2015,3.9,4,3.9,4.1,4.1,3.8,4,3.5,3.8,52,22
COMPG,ARTSC,Operations Mgmt RSM270H1-S-LEC0201,Romero Yanez,Gonzalo,Winter,2015,4,4.3,4.1,4.1,4,3.8,4.4,3.6,4,50,23
COMPG,ARTSC,Operations Mgmt RSM270H1-S-LEC0301,Romero Yanez,Gonzalo,Winter,2015,4.2,4.5,4.2,4.2,4.4,4.2,4.2,3.6,4,44,12
COMPG,ARTSC,Special Topics Mgmt RSM318H1-S-LEC0101,Doering,Laura,Winter,2015,4.2,4.5,4.5,4.3,4.4,4.3,4.5,3.3,4.5,22,15
COMPG,ARTSC,Int Financial Acctng III RSM320H1-S-LEC0101,Amernic,Joel,Winter,2015,4.1,4,4.4,3.7,3.8,3.7,4.6,4.1,3.8,52,29
COMPG,ARTSC,Int Financial Acctng III RSM320H1-S-LEC0201,Amernic,Joel,Winter,2015,3.9,3.8,4.7,3.5,3.5,3.6,4.7,4,3.8,51,30
COMPG,ARTSC,Int Financial Acctng III RSM320H1-S-LEC0301,Tassone,Ralph,Winter,2015,3.4,3.5,3.5,3.7,3.7,3.1,3.7,4.1,3.2,44,17
COMPG,ARTSC,Int Financial Acctng III RSM320H1-S-LEC0401,Tassone,Ralph,Winter,2015,3.7,3.6,4.1,3.7,3.7,3.3,4.1,3.9,3.5,32,13
COMPG,ARTSC,Adv Accounting Topics RSM321H1-S-LEC0101,McDonald,Julie,Winter,2015,4,4.2,4.2,4.1,4.1,4.2,4.3,3.9,3.6,22,11
COMPG,ARTSC,Adv Accounting Topics RSM321H1-S-LEC0201,Richardson,Gordon,Winter,2015,3.4,3.5,4,3.3,3.3,3.2,4.4,3.6,3.3,28,11
COMPG,ARTSC,Mgt Acctg and Decision RSM322H1-S-LEC0101,Losell,Donna,Winter,2015,3.4,3.6,3.7,3.8,3.8,3.6,3.8,3.9,3.4,34,9
COMPG,ARTSC,Auditing I RSM323H1-S-LEC5101,Tassone,Ralph,Winter,2015,3.2,3.4,3.7,3.2,3.2,3.2,3.7,3.2,3,45,18
COMPG,ARTSC,Auditing I RSM323H1-S-LEC0101,Zhang,Ping,Winter,2015,3,3.4,3.3,3,3.1,3.1,3.3,3.3,3.1,49,19
COMPG,ARTSC,Auditing I RSM323H1-S-LEC0201,Zhang,Ping,Winter,2015,3,3.5,3.1,3.4,3.6,3.1,3.3,3.2,3.5,52,18
COMPG,ARTSC,Auditing I RSM323H1-S-LEC0301,Zhang,Ping,Winter,2015,2.8,3.2,2.9,2.8,3.1,2.5,3.3,3.1,3.2,42,10
COMPG,ARTSC,Can Income Tax I RSM324H1-S-LEC5101,Douglas,Scott,Winter,2015,4.7,4.6,4.8,4.6,4.6,4.2,4.7,4.1,4.3,29,9
COMPG,ARTSC,Can Income Tax I RSM324H1-S-LEC0101,Orzech,Cara,Winter,2015,4.3,4.2,4.4,3.8,4.2,4.1,4.5,3.9,4,27,15
COMPG,ARTSC,Legal Env of Bus II RSM325H1-S-LEC5101,Seidman,Jaclyn,Winter,2015,4.2,4.3,4.3,4.2,4.1,4,4.3,3.1,4.2,18,9
COMPG,ARTSC,Investments RSM330H1-S-LEC0101,Stapleton,Maureen,Winter,2015,4.1,4.4,4.4,4.4,4.3,4.2,4.4,3.3,4.2,51,26
COMPG,ARTSC,Investments RSM330H1-S-LEC0201,Stapleton,Maureen,Winter,2015,4.3,4.3,4.4,4.3,4.2,4.1,4.6,3.1,4.4,49,22
COMPG,ARTSC,Investments RSM330H1-S-LEC0301,Stapleton,Maureen,Winter,2015,3.9,4.2,4.3,3.9,4.2,4,4.1,3.2,4,54,23
COMPG,ARTSC,Capital Mkt Theory RSM332H1-S-LEC0101,Huggins,William,Winter,2015,4.4,4.5,4.5,3.9,3.5,4.2,4.8,3.2,3.8,39,13
COMPG,ARTSC,Capital Mkt Theory RSM332H1-S-LEC5101,Wang,Qing,Winter,2015,3.9,3.9,4.1,4.3,4.2,3.5,3.7,3.5,3.6,34,15
COMPG,ARTSC,Capital Mkt Theory RSM332H1-S-LEC5201,Wang,Qing,Winter,2015,4,3.8,3.7,3.9,3.8,3.5,3.9,3.4,3.8,36,16
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0401,Buti,Sabrina,Winter,2015,3.4,3.7,4.1,3.5,3.5,3.2,4,3.6,3.4,33,19
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0501,Buti,Sabrina,Winter,2015,4,3.9,4.4,3.7,3.6,3.7,4.3,3.3,3.6,48,19
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0701,Buti,Sabrina,Winter,2015,4,3.7,3.9,3.4,3.3,3.3,4,3.7,3.2,49,21
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC5101,Buti,Sabrina,Winter,2015,3.7,3.9,4.6,3.6,4,3.6,4.1,3.3,3.3,20,7
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0101,Dessaint,Oliver,Winter,2015,3.8,3.8,4.3,3.4,3.5,3.6,4.4,3.3,3.8,17,9
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0201,Dessaint,Oliver,Winter,2015,3.8,3.7,4,3.4,3.2,3.4,3.7,3.5,3.2,34,19
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0301,Dessaint,Oliver,Winter,2015,3.4,3.5,4.2,3.2,2.9,3.1,4.3,3.4,3.1,29,17
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC0801,Yung,Otto,Winter,2015,4,3.9,4.3,3.8,3.7,3.6,4.2,3.7,3.4,36,20
COMPG,ARTSC,Intro Corp Finance RSM333H1-S-LEC5201,Yung,Otto,Winter,2015,4.1,4.2,4.3,3.9,3.9,3.8,4.8,3.7,4.3,33,18
COMPG,ARTSC,The Opposable Mind RSM340H1-S-LEC0101,Fung,Josie,Winter,2015,3.5,3.8,3.6,3.7,3.9,3.5,4,3.1,3.4,48,15
COMPG,ARTSC,The Opposable Mind RSM340H1-S-LEC0101,Kornberg,Nogah,Winter,2015,3.5,3.8,3.6,3.7,3.9,3.5,3.9,3.1,3.4,48,15
COMPG,ARTSC,The Opposable Mind RSM340H1-S-LEC0101,Riel,Jennifer,Winter,2015,3.5,3.8,4.6,3.7,3.9,3.5,4.6,3.1,3.4,48,15
COMPG,ARTSC,Fndtns of Integrative Thinking RSM341H1-S-LEC0101,Lee,Byung,Winter,2015,4.2,4.2,4.2,4,3.8,4.2,4.4,3,4,20,5
COMPG,ARTSC,Human Resource Mgmt RSM361H1-S-LEC0101,Brcic,Jelena,Winter,2015,4.1,4,4.7,3.9,3.8,3.9,4.6,3.2,4.3,46,19
COMPG,ARTSC,Human Resource Mgmt RSM361H1-S-LEC0201,Brcic,Jelena,Winter,2015,3.7,3.7,4.3,3.7,3.8,4,4.4,3.2,4.2,41,21
COMPG,ARTSC,Strategic Mgmt RSM392H1-S-LEC0101,Bryan,Kevin,Winter,2015,4.4,4.3,4.7,4.1,4.1,4.3,4.4,3,4.4,46,24
COMPG,ARTSC,Strategic Mgmt RSM392H1-S-LEC0301,Bryan,Kevin,Winter,2015,4.1,4.3,4.7,4,4.1,4,4.6,3.2,4.4,38,24
COMPG,ARTSC,Strategic Mgmt RSM392H1-S-LEC0201,Hoffman,Mitchell,Winter,2015,4,3.9,4.1,3.7,3.7,3.6,3.9,2.8,3.8,36,24
COMPG,ARTSC,Strategic Management RSM393H1-S-LEC0101,Magee,Katherine,Winter,2015,4.6,4.4,4.6,4.2,4.1,4.5,4.4,4.4,4.6,33,11
COMPG,ARTSC,Spec Tops Management RSM412H1-S-LEC0101,Leung,Mark,Winter,2015,4,3.9,4.5,3.8,3.7,3.8,4.5,3.9,4,25,13
COMPG,ARTSC,Spec Tops Management RSM412H1-S-LEC0101,Mistry,Alpesh,Winter,2015,4,3.9,3.8,3.8,3.7,3.8,4,3.9,4,25,13
COMPG,ARTSC,Spec Tops Management RSM412H1-S-LEC0101,Schram,Stefanie,Winter,2015,4,3.9,3.9,3.8,3.7,3.8,4.2,3.9,4,25,13
COMPG,ARTSC,Spec Tops Management RSM413H1-S-LEC0101,Rodgers,Jesse,Winter,2015,3.8,3.7,3.9,3.7,3.9,3.6,4,2.4,3.8,19,13
COMPG,ARTSC,Spec Tops Management RSM414H1-S-LEC5101,Ghosh,Ishan,Winter,2015,3.4,3,3.2,2.5,2.4,2.8,3.5,3.2,3.3,21,13
COMPG,ARTSC,Spec Tops Management RSM415H1-S-LEC0101,Scrymgeour,David,Winter,2015,3.9,4.1,4.4,4.4,4.4,4.2,4.6,3,4.3,32,11
COMPG,ARTSC,Spec Tops Management RSM416H1-S-LEC0101,Weinstock,Leeat,Winter,2015,4.3,4.5,4.7,4.4,4.2,4.2,4.8,2.7,4.5,17,10
COMPG,ARTSC,Spec Tops Management RSM417H1-S-LEC0101,Ryall,Michael,Winter,2015,4.2,4.1,4.7,3.7,3.9,3.9,4.4,2.7,4.3,15,10
COMPG,ARTSC,Management Control RSM422H1-S-LEC0101,Zuliani,Elisa,Winter,2015,3.3,3.5,3.7,3.7,3.8,3.4,4.1,3,3.7,33,12
COMPG,ARTSC,Management Control RSM422H1-S-LEC0201,Zuliani,Elisa,Winter,2015,3.8,3.9,4.2,3.8,3.8,3.9,4.2,3.1,3.9,44,16
COMPG,ARTSC,Auditing II RSM423H1-S-LEC0101,Harvey,Lisa,Winter,2015,4,4.2,4.2,3.7,3.3,3.9,4.5,4.2,3.7,46,30
COMPG,ARTSC,Auditing II RSM423H1-S-LEC0201,Harvey,Lisa,Winter,2015,3.6,4,3.8,3.5,3.4,3.2,3.9,4.3,3.2,48,36
COMPG,ARTSC,Can Income Tax II RSM424H1-S-LEC0101,Kitunen,Joan,Winter,2015,4.1,4.4,4,3.6,3.9,3.5,4.2,3.7,3.6,41,14
COMPG,ARTSC,Can Income Tax II RSM424H1-S-LEC0201,Kitunen,Joan,Winter,2015,4.6,4.8,4.1,4.3,4.4,3.9,4.1,3.4,3.9,48,16
COMPG,ARTSC,Can Income Tax II RSM424H1-S-LEC5101,Kitunen,Joan,Winter,2015,3.9,4.2,3.8,3.6,3.5,3.5,3.6,3.9,3.6,44,13
COMPG,ARTSC,Fin Reporting & Control RSM425H1-S-LEC0101,Lu,Hai,Winter,2015,4.2,4.3,4.7,4.3,4.7,4.5,4.5,3,4.2,17,6
COMPG,ARTSC,Critical Thinking RSM426H1-S-LEC0301,Richardson,Gordon,Winter,2015,4.2,4.6,4.4,4.4,4.4,4.1,4.5,3.9,3.7,44,23
COMPG,ARTSC,Critical Thinking RSM426H1-S-LEC0401,Richardson,Gordon,Winter,2015,4.6,4.7,4.8,4.6,4.5,4.6,4.7,4,4.5,45,21
COMPG,ARTSC,Critical Thinking RSM426H1-S-LEC0101,Zuliani,Elisa,Winter,2015,4.3,4.3,4.4,4.5,4.4,4.2,4.5,3.3,4.3,41,15
COMPG,ARTSC,Critical Thinking RSM426H1-S-LEC0201,Zuliani,Elisa,Winter,2015,4.4,4.5,4.6,4.5,4.5,4.2,4.5,3.7,4.4,49,20
COMPG,ARTSC,Risk Management RSM432H1-S-LEC0101,Ornthanalai,Chayawat,Winter,2015,4.4,4.6,4.7,4.7,4.6,4.6,4.5,3.4,4.6,35,20
COMPG,ARTSC,Risk Management RSM432H1-S-LEC0201,Ornthanalai,Chayawat,Winter,2015,4.1,4.4,4.4,4.4,4.2,4.2,4.4,3.2,4.2,50,26
COMPG,ARTSC,Risk Management RSM432H1-S-LEC0301,Ornthanalai,Chayawat,Winter,2015,4.4,4.6,4.6,4.5,4.5,4.4,4.6,3.5,4.1,43,19
COMPG,ARTSC,Risk Management RSM432H1-S-LEC5101,Yung,Otto,Winter,2015,4.1,4.2,4.4,4.3,4.2,4,4.3,3.2,4,54,27
COMPG,ARTSC,Adv Corp Finance RSM433H1-S-LEC0101,Huggins,William,Winter,2015,4.5,4.7,4.4,4.6,4.4,4.2,4.6,3.6,4.2,20,11
COMPG,ARTSC,Adv Corp Finance RSM433H1-S-LEC0201,Huggins,William,Winter,2015,4.1,4,4,4,3.9,3.8,4,4,3.8,38,28
COMPG,ARTSC,Adv Corp Finance RSM433H1-S-LEC0301,Huggins,William,Winter,2015,4.3,4.2,4.4,4.1,4.1,4,4.4,3.7,4.2,45,35
COMPG,ARTSC,Fin Trading Strategy RSM434H1-S-LEC0101,Salerno,Marco,Winter,2015,4.4,4.5,4.3,4.2,4.3,4.2,4,3.2,4.2,52,21
COMPG,ARTSC,Fin Trading Strategy RSM434H1-S-LEC0201,Salerno,Marco,Winter,2015,4.2,4.2,4.3,4.3,4.2,4,4.2,3.2,4.3,58,24
COMPG,ARTSC,Branding Strategy RSM458H1-S-LEC0101,Hawkins,Scott,Winter,2015,4.1,4.2,4.4,4.1,4.2,4.2,4.4,3.6,4.2,49,28
COMPG,ARTSC,Branding Strategy RSM458H1-S-LEC0201,Hawkins,Scott,Winter,2015,4.1,4.2,4.2,3.7,3.9,4.1,3.7,3.4,3.5,33,14
COMPG,ARTSC,Manag Negotiations RSM461H1-S-LEC0101,Zurawicki,Jessica,Winter,2015,3.8,3.5,2.5,3.4,2.8,2.4,2.7,2.6,2.9,44,14
COMPG,ARTSC,Managing People Glbl RSM462H1-S-LEC0101,Boodoo,Muhammad,Winter,2015,3.7,3.9,4.2,3.8,3.7,3.7,4.1,3.6,3.6,44,31
COMPG,ARTSC,Orgn Theory & Applns RSM464H1-S-LEC5101,Tilcsik,Andras,Winter,2015,4.6,4.5,4.7,4.5,4.5,4.5,4.7,2.7,4.7,53,27
COMPG,ARTSC,Managing People RSM465H1-S-LEC0101,Oesch,John,Winter,2015,3.7,3.7,4.4,4.1,4.1,3.8,4.4,3.2,4,28,12
COMPG,ARTSC,Outsource & Organztn of Firms RSM481H1-S-LEC0101,Horstmann,Ignatius,Winter,2015,3.4,3.7,3.6,3.6,3.6,3.4,3.7,2.2,3.6,43,13
COMPG,ARTSC,Real Estate Finance RSM484H1-S-LEC5101,Shaw,Joseph,Winter,2015,3.9,4.2,4.6,4.3,4.3,4.1,4.3,3.4,4.4,29,9
COMPG,ARTSC,Glblztion & Cap Mrkt RSM491H1-S-LEC5101,Bourque,John-Christian,Winter,2015,3.8,3.6,3.8,3.6,3.7,3.7,3.9,2.7,4,51,24
COMPG,ARTSC,Cooperative Strategy RSM492H1-S-LEC0101,Ryall,Michael,Winter,2015,3.6,4,4,4,4,3.5,3.6,3.2,3.4,11,5
